@relation databasetraining

@attribute area numeric
@attribute perimeter numeric
@attribute circularity numeric
@attribute compactness numeric
@attribute major numeric
@attribute minor numeric
@attribute eccentricity numeric
@attribute hisgreypeak numeric
@attribute q1grey numeric
@attribute q2grey numeric
@attribute q3grey numeric
@attribute q1r numeric
@attribute q2r numeric
@attribute q3r numeric
@attribute q1g numeric
@attribute q2g numeric
@attribute q3g numeric
@attribute q1b numeric
@attribute q2b numeric
@attribute q3b numeric
@attribute Stage {'Stage 1','Stage 2','Stage 3','Stage 4', 'Stage 5'}

@data
36061.0, 3199.4707, 0.0442681499, 0.00352274743, 268.265808, 107.520554, 6.22511816, 101.0, 95.0, 102.0, 111.0, 108.0, 116.0, 128.0, 137.0, 145.0, 153.0, 38.0, 45.0, 56.0,'Stage 4'
4261.0, 746.885254, 0.0959872678, 0.00763842417, 90.7428055, 59.2788696, 2.34328198, 62.0, 63.0, 76.0, 109.0, 63.0, 79.0, 122.0, 84.0, 97.0, 125.0, 43.0, 54.0, 81.0,'Stage 1'
46923.0, 1453.55566, 0.279082328, 0.0222086664, 154.932587, 120.203064, 1.66132474, 76.0, 70.0, 78.0, 88.0, 76.0, 86.0, 99.0, 106.0, 117.0, 130.0, 28.0, 32.0, 39.0,'Stage 3'
25463.0, 2206.44189, 0.0657255799, 0.00523027545, 150.683777, 73.9232101, 4.15500307, 112.0, 105.0, 111.0, 117.0, 123.0, 133.0, 145.0, 139.0, 149.0, 157.0, 46.0, 51.0, 59.0,'Stage 4'
61825.0, 2632.04443, 0.112146966, 0.00892437156, 186.253677, 156.62085, 1.41419911, 70.0, 66.0, 74.0, 92.0, 69.0, 80.0, 104.0, 91.0, 108.0, 128.0, 33.0, 36.0, 43.0,'Stage 2'
78022.0, 3129.83618, 0.100088395, 0.00796478149, 221.447678, 145.693695, 2.3102591, 90.0, 74.0, 87.0, 97.0, 82.0, 97.0, 110.0, 103.0, 124.0, 141.0, 33.0, 38.0, 45.0,'Stage 2'
46198.0, 3428.55029, 0.049386926, 0.00393008674, 170.698395, 145.91333, 1.36857617, 103.0, 95.0, 104.0, 113.0, 108.0, 119.0, 131.0, 140.0, 150.0, 159.0, 36.0, 42.0, 53.0,'Stage 4'
22654.0, 1313.39282, 0.165030971, 0.0131327473, 122.802277, 89.5844574, 1.87908947, 58.0, 56.0, 62.0, 74.0, 56.0, 63.0, 78.0, 79.0, 89.0, 104.0, 31.0, 37.0, 46.0,'Stage 1'
18083.0, 1364.69763, 0.122013383, 0.00970951654, 134.293427, 81.8444901, 2.69234443, 71.0, 62.0, 74.0, 92.0, 62.0, 76.0, 100.0, 87.0, 107.0, 126.0, 35.0, 41.0, 51.0,'Stage 1'
67495.0, 4670.71436, 0.0388789773, 0.00309389085, 419.521301, 322.883545, 1.68816996, 94.0, 92.0, 101.0, 111.0, 100.0, 112.0, 125.0, 132.0, 141.0, 153.0, 44.0, 51.0, 59.0,'Stage 3'
60038.0, 2716.57324, 0.102233499, 0.0081354836, 272.917297, 128.811737, 4.48901749, 62.0, 59.0, 65.0, 88.0, 62.0, 69.0, 98.0, 88.0, 97.0, 122.0, 26.0, 31.0, 42.0,'Stage 2'
46332.0, 2875.97998, 0.0703913346, 0.00560156442, 255.81369, 93.8693771, 7.42676497, 82.0, 80.0, 86.0, 106.0, 85.0, 94.0, 121.0, 117.0, 125.0, 148.0, 35.0, 40.0, 49.0,'Stage 3'
89939.0, 5844.78125, 0.0330842584, 0.00263276161, 295.420227, 205.70755, 2.06243396, 110.0, 100.0, 107.0, 113.0, 113.0, 124.0, 134.0, 143.0, 151.0, 159.0, 40.0, 44.0, 49.0,'Stage 4'
38464.0, 1844.00854, 0.142147258, 0.0113117192, 150.115387, 116.492134, 1.66057026, 64.0, 60.0, 65.0, 74.0, 58.0, 64.0, 76.0, 87.0, 94.0, 103.0, 33.0, 37.0, 45.0,'Stage 1'
4302.0, 420.331482, 0.305982411, 0.0243493058, 107.152046, 35.4151955, 9.1542263, 74.0, 67.0, 75.0, 86.0, 70.0, 80.0, 95.0, 93.0, 103.0, 116.0, 37.0, 42.0, 51.0,'Stage 1'
94139.0, 6712.85596, 0.0262521468, 0.00208907947, 510.776855, 366.946991, 1.93756258, 107.0, 92.0, 102.0, 110.0, 105.0, 116.0, 127.0, 135.0, 147.0, 158.0, 34.0, 40.0, 48.0,'Stage 3'
87192.0, 3760.84131, 0.0774669498, 0.00616462436, 448.001282, 280.391205, 2.552876, 91.0, 72.0, 87.0, 98.0, 79.0, 96.0, 112.0, 109.0, 126.0, 141.0, 27.0, 36.0, 48.0,'Stage 3'
62568.0, 1831.06824, 0.234505534, 0.0186613575, 268.414154, 105.953331, 6.41773176, 55.0, 57.0, 71.0, 94.0, 59.0, 80.0, 108.0, 85.0, 102.0, 134.0, 25.0, 32.0, 41.0,'Stage 4'
72834.0, 3019.26074, 0.100402102, 0.00798974559, 323.415588, 213.073654, 2.30389333, 76.0, 74.0, 82.0, 96.0, 80.0, 91.0, 110.0, 112.0, 122.0, 135.0, 29.0, 33.0, 42.0,'Stage 4'
37638.0, 4803.13281, 0.0205015726, 0.00163146341, 296.556641, 202.416824, 2.14645648, 112.0, 101.0, 108.0, 114.0, 117.0, 127.0, 136.0, 148.0, 156.0, 163.0, 37.0, 40.0, 46.0,'Stage 4'
91804.0, 6907.1582, 0.0241809115, 0.00192425575, 478.754547, 272.231262, 3.0927856, 73.0, 76.0, 98.0, 110.0, 81.0, 105.0, 121.0, 114.0, 139.0, 156.0, 34.0, 47.0, 56.0,'Stage 3'
2390.0, 377.261963, 0.211019069, 0.0167923644, 50.6404686, 35.3920212, 2.04731512, 58.0, 63.0, 83.0, 107.0, 68.0, 92.0, 120.0, 82.0, 102.0, 128.0, 37.0, 54.0, 77.0,'Stage 1'
2239.0, 329.521851, 0.259116739, 0.0206198562, 54.7658119, 26.7932644, 4.17799377, 79.0, 77.0, 90.0, 114.0, 83.0, 99.0, 124.0, 99.0, 116.0, 134.0, 43.0, 56.0, 84.0,'Stage 1'
142414.0, 6002.05273, 0.0496778674, 0.00395323941, 372.568939, 346.608246, 1.15540826, 84.0, 79.0, 87.0, 99.0, 81.0, 91.0, 106.0, 116.0, 126.0, 140.0, 39.0, 45.0, 54.0,'Stage 4'
54139.0, 5104.99121, 0.0261053871, 0.00207740068, 323.065918, 127.355339, 6.43499136, 110.0, 101.0, 107.0, 113.0, 117.0, 125.0, 135.0, 136.0, 151.0, 161.0, 41.0, 47.0, 53.0,'Stage 3'
44697.0, 2078.56128, 0.130005762, 0.0103455298, 234.115143, 115.145149, 4.13397408, 42.0, 49.0, 64.0, 86.0, 50.0, 69.0, 95.0, 75.0, 96.0, 118.0, 22.0, 28.0, 46.0,'Stage 3'
52226.0, 3129.9104, 0.0669935197, 0.00533117494, 201.108414, 123.054665, 2.67094088, 105.0, 87.0, 99.0, 109.0, 99.0, 114.0, 128.0, 127.0, 143.0, 154.0, 33.0, 39.0, 48.0,'Stage 4'
45286.0, 2231.8645, 0.114245251, 0.00909134839, 187.50444, 124.030121, 2.28543448, 70.0, 62.0, 72.0, 83.0, 63.0, 77.0, 89.0, 90.0, 104.0, 116.0, 32.0, 38.0, 49.0,'Stage 1'
72417.0, 5709.28271, 0.0279181916, 0.00222165906, 328.395325, 211.077225, 2.42053413, 103.0, 97.0, 104.0, 111.0, 106.0, 115.0, 124.0, 142.0, 151.0, 159.0, 43.0, 47.0, 53.0,'Stage 3'
61000.0, 4654.84326, 0.0353776962, 0.00281526777, 444.375153, 171.126587, 6.74317694, 78.0, 82.0, 99.0, 108.0, 88.0, 112.0, 123.0, 122.0, 139.0, 156.0, 34.0, 39.0, 50.0,'Stage 3'
157427.0, 6874.38379, 0.0418621525, 0.00333128427, 412.476257, 367.657318, 1.2586689, 74.0, 72.0, 83.0, 101.0, 75.0, 91.0, 114.0, 108.0, 122.0, 139.0, 31.0, 36.0, 50.0,'Stage 4'
27476.0, 1317.90259, 0.198791027, 0.0158192869, 124.549431, 82.5539932, 2.27618361, 51.0, 61.0, 78.0, 96.0, 65.0, 86.0, 106.0, 81.0, 109.0, 132.0, 33.0, 41.0, 51.0,'Stage 2'
41977.0, 2025.73499, 0.12854524, 0.0102293044, 214.618347, 82.8375702, 6.7124176, 72.0, 73.0, 78.0, 108.0, 78.0, 87.0, 125.0, 110.0, 116.0, 150.0, 30.0, 35.0, 51.0,'Stage 3'
67031.0, 3736.59351, 0.0603300743, 0.00480091479, 299.846588, 207.718796, 2.08375502, 99.0, 74.0, 88.0, 101.0, 79.0, 97.0, 116.0, 109.0, 122.0, 146.0, 32.0, 38.0, 48.0,'Stage 3'
2311.0, 443.019348, 0.147966862, 0.0117748287, 78.5469894, 30.8453293, 6.4845562, 123.0, 85.0, 107.0, 130.0, 93.0, 118.0, 141.0, 105.0, 125.0, 146.0, 54.0, 78.0, 105.0,'Stage 1'
68065.0, 2789.82617, 0.109895386, 0.00874519721, 295.071655, 105.002327, 7.89690828, 99.0, 65.0, 91.0, 103.0, 70.0, 103.0, 119.0, 98.0, 125.0, 147.0, 28.0, 38.0, 45.0,'Stage 4'
63379.0, 2915.46143, 0.0937002227, 0.00745642697, 364.207642, 147.308182, 6.1128583, 66.0, 68.0, 78.0, 92.0, 68.0, 82.0, 100.0, 98.0, 114.0, 132.0, 34.0, 39.0, 48.0,'Stage 3'
47954.0, 3998.16504, 0.0376975611, 0.00299987663, 347.791351, 189.174622, 3.37996197, 116.0, 95.0, 106.0, 115.0, 106.0, 121.0, 131.0, 133.0, 145.0, 159.0, 46.0, 51.0, 59.0,'Stage 4'
85101.0, 5299.64062, 0.038076032, 0.00302999443, 366.028809, 248.823074, 2.16395998, 110.0, 95.0, 105.0, 113.0, 111.0, 135.0, 150.0, 129.0, 142.0, 153.0, 33.0, 38.0, 44.0,'Stage 4'
12552.0, 639.227478, 0.386021882, 0.0307186451, 81.6888809, 56.4226303, 2.0961349, 57.0, 57.0, 63.0, 76.0, 57.0, 64.0, 81.0, 82.0, 90.0, 106.0, 32.0, 36.0, 43.0,'Stage 1'
51581.0, 2348.33716, 0.117538117, 0.00935338624, 227.028198, 140.395645, 2.61488318, 72.0, 69.0, 76.0, 92.0, 71.0, 80.0, 102.0, 103.0, 112.0, 127.0, 32.0, 37.0, 49.0,'Stage 3'
29456.0, 4607.94629, 0.0174328685, 0.00138726353, 267.468597, 155.496994, 2.95870447, 114.0, 106.0, 112.0, 116.0, 118.0, 124.0, 130.0, 151.0, 160.0, 165.0, 46.0, 51.0, 59.0,'Stage 3'
151918.0, 7997.95264, 0.0298443008, 0.00237493403, 579.870483, 260.45874, 4.95660305, 75.0, 77.0, 89.0, 104.0, 81.0, 99.0, 116.0, 111.0, 124.0, 142.0, 37.0, 45.0, 57.0,'Stage 3'
52928.0, 1718.79675, 0.225136712, 0.0179158114, 163.24678, 116.179649, 1.97437263, 59.0, 56.0, 59.0, 65.0, 54.0, 58.0, 65.0, 82.0, 87.0, 94.0, 30.0, 33.0, 39.0,'Stage 1'
75886.0, 4863.33545, 0.0403183773, 0.00320843444, 322.169281, 194.568039, 2.74173355, 78.0, 83.0, 99.0, 114.0, 90.0, 113.0, 132.0, 119.0, 138.0, 152.0, 39.0, 45.0, 54.0,'Stage 4'
41527.0, 5509.95215, 0.0171887688, 0.00136783882, 326.077759, 268.457581, 1.47533643, 115.0, 105.0, 112.0, 118.0, 120.0, 131.0, 147.0, 147.0, 155.0, 162.0, 42.0, 46.0, 53.0,'Stage 4'
48241.0, 2082.33936, 0.139805123, 0.0111253383, 199.431259, 124.79818, 2.55370069, 61.0, 58.0, 64.0, 78.0, 59.0, 67.0, 85.0, 86.0, 94.0, 109.0, 28.0, 33.0, 41.0,'Stage 2'
6866.0, 424.717834, 0.478313565, 0.0380629823, 66.3187027, 37.1593094, 3.18520021, 56.0, 53.0, 62.0, 79.0, 54.0, 63.0, 86.0, 74.0, 85.0, 102.0, 32.0, 39.0, 50.0,'Stage 1'
21948.0, 4176.97461, 0.015808152, 0.00125797279, 287.399994, 209.96489, 1.87361419, 115.0, 108.0, 115.0, 122.0, 121.0, 129.0, 138.0, 142.0, 157.0, 164.0, 52.0, 61.0, 74.0,'Stage 3'
54247.0, 1277.3335, 0.417808205, 0.0332481191, 183.53244, 108.534164, 2.85951734, 51.0, 50.0, 56.0, 84.0, 49.0, 58.0, 94.0, 74.0, 84.0, 121.0, 24.0, 30.0, 38.0,'Stage 3'
35039.0, 3123.51562, 0.0451309197, 0.00359140453, 241.24144, 161.928253, 2.21951747, 93.0, 92.0, 102.0, 113.0, 106.0, 126.0, 145.0, 121.0, 136.0, 150.0, 39.0, 43.0, 54.0,'Stage 4'
38957.0, 1957.27869, 0.127787992, 0.0101690451, 140.952408, 102.896103, 1.87649393, 109.0, 87.0, 103.0, 111.0, 98.0, 120.0, 130.0, 123.0, 149.0, 158.0, 36.0, 41.0, 48.0,'Stage 3'
5636.0, 1316.35193, 0.0408730321, 0.00325257238, 163.038467, 28.5637646, 32.5798645, 116.0, 112.0, 116.0, 120.0, 129.0, 134.0, 140.0, 155.0, 161.0, 166.0, 49.0, 53.0, 61.0,'Stage 4'
167179.0, 6873.21387, 0.044470489, 0.00353884907, 600.098755, 251.335419, 5.70082951, 79.0, 80.0, 90.0, 101.0, 86.0, 99.0, 113.0, 121.0, 133.0, 146.0, 33.0, 39.0, 48.0,'Stage 4'
22762.0, 2423.85645, 0.0486862697, 0.00387433032, 181.268784, 71.8211823, 6.37002182, 105.0, 100.0, 107.0, 114.0, 118.0, 126.0, 136.0, 146.0, 154.0, 162.0, 36.0, 40.0, 52.0,'Stage 4'
31800.0, 1830.19482, 0.119300514, 0.00949363317, 170.676636, 128.09317, 1.77540016, 91.0, 92.0, 98.0, 106.0, 99.0, 108.0, 119.0, 133.0, 139.0, 147.0, 43.0, 48.0, 56.0,'Stage 2'
55274.0, 2977.15186, 0.0783662051, 0.00623618439, 242.172562, 164.104126, 2.17776418, 81.0, 76.0, 81.0, 88.0, 80.0, 87.0, 97.0, 110.0, 117.0, 125.0, 35.0, 41.0, 49.0,'Stage 2'
8458.0, 1054.35022, 0.0956109837, 0.00760848029, 318.666229, 41.0591393, 60.2354851, 113.0, 105.0, 112.0, 118.0, 123.0, 132.0, 145.0, 143.0, 151.0, 159.0, 45.0, 49.0, 55.0,'Stage 4'
1512.0, 370.450195, 0.138452873, 0.0110177295, 106.014183, 15.0568094, 49.5749245, 103.0, 100.0, 115.0, 131.0, 113.0, 129.0, 144.0, 124.0, 140.0, 152.0, 56.0, 75.0, 103.0,'Stage 1'
38258.0, 1917.99219, 0.130688831, 0.0103998864, 177.687683, 108.276772, 2.693048, 86.0, 81.0, 89.0, 100.0, 90.0, 101.0, 116.0, 116.0, 128.0, 140.0, 34.0, 39.0, 47.0,'Stage 3'
56240.0, 1900.79187, 0.195607737, 0.015565969, 249.390869, 103.544197, 5.80108881, 68.0, 68.0, 74.0, 86.0, 73.0, 83.0, 99.0, 101.0, 109.0, 120.0, 28.0, 32.0, 44.0,'Stage 3'
188151.0, 6640.11621, 0.0536247157, 0.00426731911, 424.22876, 350.027985, 1.46890831, 69.0, 66.0, 74.0, 92.0, 67.0, 78.0, 103.0, 101.0, 112.0, 131.0, 30.0, 34.0, 44.0,'Stage 4'
61472.0, 4010.96045, 0.048016496, 0.00382103142, 397.889557, 181.977921, 4.78065777, 80.0, 80.0, 92.0, 108.0, 89.0, 105.0, 125.0, 119.0, 131.0, 153.0, 31.0, 38.0, 49.0,'Stage 3'
93591.0, 6770.17578, 0.0256592557, 0.00204189867, 532.146606, 226.996048, 5.49573851, 105.0, 94.0, 104.0, 110.0, 103.0, 112.0, 120.0, 135.0, 151.0, 158.0, 41.0, 49.0, 55.0,'Stage 4'
155577.0, 7099.86426, 0.038784232, 0.00308635109, 445.968597, 371.25177, 1.44301713, 56.0, 69.0, 86.0, 101.0, 70.0, 92.0, 111.0, 101.0, 121.0, 148.0, 33.0, 39.0, 47.0,'Stage 3'
119736.0, 7793.17432, 0.0247745533, 0.00197149627, 560.660767, 262.962585, 4.54582214, 90.0, 84.0, 92.0, 104.0, 88.0, 98.0, 115.0, 122.0, 135.0, 146.0, 36.0, 43.0, 54.0,'Stage 3'
71311.0, 1792.21655, 0.278987944, 0.0222011562, 191.07695, 136.644684, 1.95537984, 58.0, 58.0, 63.0, 79.0, 58.0, 66.0, 88.0, 86.0, 94.0, 112.0, 28.0, 32.0, 40.0,'Stage 2'
86174.0, 7712.16211, 0.0182068087, 0.00144885178, 432.602081, 324.078674, 1.78187132, 110.0, 101.0, 109.0, 115.0, 112.0, 121.0, 129.0, 143.0, 152.0, 160.0, 47.0, 53.0, 62.0,'Stage 4'
13091.0, 1541.72253, 0.0692102164, 0.00550757442, 133.574539, 95.7286758, 1.94698811, 68.0, 66.0, 86.0, 102.0, 66.0, 95.0, 115.0, 91.0, 110.0, 135.0, 41.0, 48.0, 63.0,'Stage 1'
42626.0, 4541.93408, 0.0259658657, 0.00206629792, 419.391907, 203.505661, 4.24704742, 110.0, 97.0, 105.0, 112.0, 111.0, 122.0, 133.0, 138.0, 151.0, 159.0, 36.0, 41.0, 49.0,'Stage 4'
47245.0, 4963.09424, 0.0241024215, 0.00191800972, 554.770203, 134.323242, 17.0578346, 110.0, 100.0, 106.0, 112.0, 112.0, 118.0, 125.0, 143.0, 152.0, 162.0, 45.0, 48.0, 53.0,'Stage 3'
52494.0, 1739.47473, 0.218013451, 0.01734896, 160.165329, 137.370178, 1.35941517, 62.0, 61.0, 66.0, 78.0, 60.0, 67.0, 84.0, 90.0, 98.0, 111.0, 32.0, 34.0, 40.0,'Stage 2'
155152.0, 6485.74854, 0.046349708, 0.00368839246, 471.804077, 252.190262, 3.49998975, 82.0, 74.0, 85.0, 100.0, 78.0, 91.0, 111.0, 108.0, 122.0, 137.0, 33.0, 41.0, 53.0,'Stage 4'
84655.0, 6568.76709, 0.0246544182, 0.00196193624, 359.592163, 273.341339, 1.73065221, 112.0, 98.0, 106.0, 113.0, 110.0, 122.0, 136.0, 139.0, 148.0, 158.0, 38.0, 43.0, 50.0,'Stage 4'
52709.0, 2085.41577, 0.152303323, 0.0121199135, 173.67334, 143.352142, 1.46776962, 69.0, 69.0, 74.0, 81.0, 72.0, 78.0, 87.0, 104.0, 111.0, 121.0, 32.0, 35.0, 40.0,'Stage 2'
54877.0, 1879.37598, 0.195241824, 0.0155368512, 163.760635, 121.74884, 1.80921137, 79.0, 77.0, 83.0, 93.0, 81.0, 89.0, 103.0, 115.0, 123.0, 135.0, 33.0, 37.0, 45.0,'Stage 2'
35498.0, 3708.26001, 0.0324394405, 0.00258144876, 341.215973, 79.2478714, 18.5388813, 109.0, 103.0, 108.0, 113.0, 118.0, 125.0, 132.0, 151.0, 159.0, 164.0, 38.0, 41.0, 49.0,'Stage 4'
15450.0, 1839.9519, 0.0573489442, 0.00456368411, 153.561447, 113.705666, 1.82389641, 104.0, 91.0, 103.0, 114.0, 102.0, 116.0, 130.0, 118.0, 134.0, 145.0, 50.0, 59.0, 71.0,'Stage 3'
54196.0, 3318.3103, 0.0618504807, 0.00492190477, 337.912506, 121.071861, 7.7897234, 104.0, 94.0, 103.0, 112.0, 107.0, 119.0, 131.0, 134.0, 146.0, 157.0, 40.0, 44.0, 50.0,'Stage 4'
50230.0, 3990.63232, 0.0396359824, 0.00315413135, 280.813843, 173.784241, 2.61105609, 111.0, 94.0, 107.0, 115.0, 108.0, 124.0, 137.0, 132.0, 145.0, 155.0, 41.0, 48.0, 55.0,'Stage 4'
115057.0, 6073.83154, 0.0391919985, 0.00311880023, 468.713348, 298.012146, 2.47369814, 93.0, 88.0, 96.0, 108.0, 97.0, 109.0, 125.0, 131.0, 142.0, 153.0, 33.0, 38.0, 49.0,'Stage 4'
46911.0, 1580.92053, 0.235865548, 0.0187695827, 210.663361, 96.1716003, 4.79826593, 51.0, 51.0, 57.0, 71.0, 50.0, 57.0, 75.0, 77.0, 85.0, 103.0, 25.0, 28.0, 37.0,'Stage 2'
67621.0, 4044.38086, 0.0519502126, 0.00413406687, 297.450073, 172.819046, 2.96240807, 87.0, 86.0, 96.0, 109.0, 98.0, 113.0, 130.0, 128.0, 138.0, 151.0, 31.0, 37.0, 50.0,'Stage 4'
63759.0, 3738.81812, 0.0573168956, 0.00456113368, 303.652679, 188.697052, 2.58954787, 75.0, 77.0, 90.0, 103.0, 81.0, 98.0, 114.0, 112.0, 125.0, 148.0, 36.0, 41.0, 51.0,'Stage 3'
33643.0, 2534.5144, 0.0658135042, 0.00523727247, 203.736923, 155.410324, 1.71861959, 108.0, 100.0, 107.0, 114.0, 114.0, 123.0, 133.0, 138.0, 146.0, 155.0, 45.0, 49.0, 57.0,'Stage 4'
73128.0, 2572.36963, 0.138875872, 0.0110513913, 263.00058, 134.009491, 3.85161018, 91.0, 86.0, 93.0, 102.0, 95.0, 108.0, 123.0, 120.0, 132.0, 143.0, 35.0, 40.0, 46.0,'Stage 4'
3488.0, 490.433563, 0.182232574, 0.014501607, 64.7100449, 40.7139091, 2.52614212, 80.0, 67.0, 83.0, 110.0, 70.0, 90.0, 122.0, 91.0, 108.0, 129.0, 39.0, 52.0, 77.0,'Stage 1'
38369.0, 2338.85498, 0.0881421715, 0.00701413117, 189.104416, 127.919556, 2.18539238, 51.0, 57.0, 70.0, 86.0, 57.0, 73.0, 92.0, 86.0, 101.0, 117.0, 28.0, 36.0, 51.0,'Stage 2'
25784.0, 1524.44482, 0.139423728, 0.0110949883, 126.83403, 104.065109, 1.48546124, 62.0, 63.0, 70.0, 88.0, 63.0, 72.0, 93.0, 91.0, 102.0, 120.0, 34.0, 39.0, 52.0,'Stage 1'
13689.0, 1641.9425, 0.0638066158, 0.00507756928, 127.04261, 105.815422, 1.44145441, 82.0, 70.0, 83.0, 98.0, 72.0, 89.0, 109.0, 97.0, 112.0, 128.0, 38.0, 48.0, 62.0,'Stage 1'
51379.0, 1822.73877, 0.194333032, 0.0154645313, 194.793228, 133.04837, 2.14352489, 60.0, 54.0, 61.0, 68.0, 53.0, 61.0, 70.0, 79.0, 91.0, 101.0, 29.0, 32.0, 37.0,'Stage 1'
2316.0, 428.090393, 0.158809856, 0.012637686, 62.0333138, 26.5639801, 5.45335436, 85.0, 86.0, 102.0, 125.0, 95.0, 113.0, 136.0, 107.0, 123.0, 143.0, 54.0, 72.0, 99.0,'Stage 1'
18587.0, 2207.0769, 0.0479495116, 0.00381570077, 201.7435, 105.247375, 3.67431617, 106.0, 103.0, 108.0, 117.0, 116.0, 124.0, 135.0, 145.0, 152.0, 161.0, 46.0, 51.0, 60.0,'Stage 4'
48500.0, 1861.54883, 0.175874442, 0.0139956428, 235.436386, 80.9995041, 8.44855404, 79.0, 75.0, 83.0, 100.0, 84.0, 96.0, 115.0, 111.0, 121.0, 141.0, 29.0, 33.0, 43.0,'Stage 3'
22753.0, 2847.0498, 0.0352743007, 0.00280703977, 576.740601, 121.885101, 22.3902931, 113.0, 105.0, 110.0, 114.0, 112.0, 118.0, 124.0, 154.0, 160.0, 164.0, 48.0, 52.0, 58.0,'Stage 4'
58505.0, 4994.11035, 0.0294772238, 0.00234572287, 360.56723, 175.669556, 4.21288443, 91.0, 89.0, 95.0, 107.0, 98.0, 107.0, 120.0, 128.0, 136.0, 151.0, 37.0, 43.0, 50.0,'Stage 3'
1904.0, 298.30249, 0.268882811, 0.0213970151, 52.2819099, 20.009243, 6.82718372, 70.0, 69.0, 89.0, 117.0, 75.0, 99.0, 130.0, 90.0, 108.0, 136.0, 41.0, 59.0, 88.0,'Stage 1'
46630.0, 1340.80225, 0.325946122, 0.025937967, 203.32077, 78.4868622, 6.71072674, 66.0, 67.0, 73.0, 96.0, 70.0, 79.0, 110.0, 101.0, 108.0, 135.0, 28.0, 32.0, 47.0,'Stage 3'
38101.0, 1647.88635, 0.176316008, 0.0140307825, 197.73407, 84.9501877, 5.41794157, 56.0, 57.0, 64.0, 94.0, 58.0, 68.0, 108.0, 85.0, 94.0, 125.0, 26.0, 31.0, 49.0,'Stage 3'
58307.0, 1788.06323, 0.229173735, 0.0182370655, 164.424927, 144.946503, 1.28682601, 72.0, 67.0, 77.0, 88.0, 71.0, 83.0, 96.0, 96.0, 112.0, 126.0, 32.0, 37.0, 44.0,'Stage 2'
64983.0, 2719.66089, 0.110402815, 0.00878557656, 350.146118, 195.270416, 3.21533132, 90.0, 82.0, 91.0, 103.0, 91.0, 103.0, 118.0, 121.0, 131.0, 146.0, 32.0, 39.0, 46.0,'Stage 4'
163323.0, 8171.20898, 0.030738635, 0.00244610291, 570.925659, 291.74704, 3.82953644, 73.0, 74.0, 86.0, 103.0, 80.0, 96.0, 118.0, 112.0, 125.0, 143.0, 30.0, 37.0, 50.0,'Stage 4'
7465.0, 1023.13416, 0.0896137282, 0.00713123381, 103.998055, 69.9754028, 2.20881677, 64.0, 65.0, 78.0, 101.0, 67.0, 84.0, 112.0, 88.0, 102.0, 125.0, 38.0, 50.0, 70.0,'Stage 1'
12650.0, 706.700562, 0.318294764, 0.0253290925, 85.2563171, 62.9196091, 1.83603573, 58.0, 57.0, 62.0, 71.0, 58.0, 63.0, 75.0, 86.0, 92.0, 102.0, 29.0, 32.0, 39.0,'Stage 2'
49543.0, 2750.18774, 0.0823128223, 0.00655024638, 247.296387, 107.039024, 5.33766365, 84.0, 83.0, 90.0, 103.0, 89.0, 100.0, 118.0, 122.0, 130.0, 144.0, 36.0, 40.0, 48.0,'Stage 4'
14777.0, 2676.13574, 0.0259286463, 0.00206333608, 221.832169, 122.368546, 3.28631711, 117.0, 111.0, 117.0, 123.0, 126.0, 133.0, 140.0, 149.0, 159.0, 164.0, 54.0, 64.0, 72.0,'Stage 3'
39514.0, 2047.12463, 0.118487425, 0.00942892954, 233.777863, 144.999954, 2.59938741, 101.0, 97.0, 102.0, 108.0, 109.0, 115.0, 123.0, 142.0, 148.0, 154.0, 39.0, 45.0, 52.0,'Stage 3'
73655.0, 5912.24268, 0.0264793672, 0.0021071611, 485.420074, 205.06546, 5.60338449, 107.0, 98.0, 106.0, 113.0, 108.0, 117.0, 126.0, 140.0, 151.0, 160.0, 42.0, 49.0, 56.0,'Stage 4'
44563.0, 2270.03589, 0.108672298, 0.00864786655, 189.071808, 137.833908, 1.8816613, 75.0, 73.0, 86.0, 104.0, 83.0, 98.0, 118.0, 98.0, 116.0, 139.0, 38.0, 45.0, 54.0,'Stage 2'
46639.0, 2975.20898, 0.0662100837, 0.00526883081, 290.599731, 165.064209, 3.09944963, 89.0, 86.0, 91.0, 98.0, 95.0, 101.0, 111.0, 124.0, 131.0, 139.0, 38.0, 42.0, 49.0,'Stage 3'
3267.0, 511.793396, 0.156736314, 0.0124726798, 124.136078, 34.4443054, 12.9885654, 101.0, 88.0, 103.0, 117.0, 99.0, 115.0, 132.0, 122.0, 137.0, 151.0, 42.0, 57.0, 75.0,'Stage 1'
97579.0, 6007.2915, 0.0339788608, 0.0027039519, 418.964783, 326.759796, 1.64398503, 88.0, 85.0, 92.0, 102.0, 89.0, 100.0, 112.0, 122.0, 130.0, 142.0, 43.0, 48.0, 56.0,'Stage 3'
54527.0, 4689.25928, 0.0311611164, 0.00247972296, 274.865875, 176.561996, 2.42352319, 107.0, 99.0, 108.0, 117.0, 116.0, 129.0, 142.0, 138.0, 147.0, 155.0, 41.0, 48.0, 55.0,'Stage 4'
32711.0, 2879.19946, 0.0495861247, 0.00394593831, 250.968048, 119.228989, 4.43070841, 85.0, 85.0, 91.0, 110.0, 101.0, 112.0, 126.0, 116.0, 124.0, 146.0, 37.0, 42.0, 57.0,'Stage 4'
